199.05	0.00
199.86	0.00
200.66	2.00
201.47	-1.00
202.27	2.00
203.07	3.00
203.88	1.00
204.68	3.00
205.49	-1.00
206.29	0.00
207.09	2.00
207.90	-1.00
208.70	1.00
209.51	4.00
210.31	-1.00
211.11	3.00
211.92	3.00
212.72	-1.00
213.52	2.00
214.33	3.00
215.13	-1.00
215.93	4.00
216.74	4.00
217.54	0.00
218.34	6.00
219.15	-2.00
219.95	-2.00
220.75	3.00
221.55	-2.00
222.36	1.00
223.16	-1.00
223.96	1.00
224.76	0.00
225.57	0.00
226.37	1.00
227.17	0.00
227.97	1.00
228.78	1.00
229.58	3.00
230.38	1.00
231.18	-2.00
231.98	3.00
232.79	1.00
233.59	0.00
234.39	1.00
235.19	1.00
235.99	1.00
236.79	-3.00
237.59	4.00
238.40	3.00
239.20	0.00
240.00	3.00
240.80	-1.00
241.60	0.00
242.40	4.00
243.20	2.00
244.00	1.00
244.80	5.00
245.60	0.00
246.41	2.00
247.21	0.00
248.01	1.00
248.81	3.00
249.61	3.00
250.41	-1.00
251.21	2.00
252.01	2.00
252.81	0.00
253.61	6.00
254.41	5.00
255.21	3.00
256.01	2.00
256.81	0.00
257.61	0.00
258.41	3.00
259.21	4.00
260.01	2.00
260.81	0.00
261.61	3.00
262.41	2.00
263.20	1.00
264.00	0.00
264.80	-1.00
265.60	1.00
266.40	2.00
267.20	-2.00
268.00	3.00
268.80	2.00
269.60	0.00
270.39	4.00
271.19	-1.00
271.99	0.00
272.79	2.00
273.59	1.00
274.39	-1.00
275.19	3.00
275.98	-1.00
276.78	4.00
277.58	4.00
278.38	0.00
279.18	-4.00
279.97	2.00
280.77	-4.00
281.57	0.00
282.37	0.00
283.16	2.00
283.96	0.00
284.76	-2.00
285.56	2.00
286.35	0.00
287.15	2.00
287.95	1.00
288.75	-1.00
289.54	4.00
290.34	1.00
291.14	0.00
291.93	6.00
292.73	0.00
293.53	1.00
294.32	4.00
295.12	2.00
295.92	1.00
296.71	4.00
297.51	1.00
298.31	2.00
299.10	4.00
299.90	-1.00
300.69	3.00
301.49	1.00
302.29	1.00
303.08	2.00
303.88	0.00
304.67	4.00
305.47	1.00
306.26	5.00
307.06	0.00
307.86	2.00
308.65	2.00
309.45	2.00
310.24	3.00
311.04	-2.00
311.83	2.00
312.63	2.00
313.42	1.00
314.22	1.00
315.01	4.00
315.81	2.00
316.60	-1.00
317.40	2.00
318.19	1.00
318.98	2.00
319.78	5.00
320.57	-1.00
321.37	3.00
322.16	3.00
322.96	-1.00
323.75	2.00
324.54	5.00
325.34	-1.00
326.13	5.00
326.93	4.00
327.72	-2.00
328.51	4.00
329.31	-1.00
330.10	2.00
330.89	4.00
331.69	1.00
332.48	-1.00
333.27	2.00
334.07	2.00
334.86	3.00
335.65	7.00
336.45	0.00
337.24	5.00
338.03	-1.00
338.83	1.00
339.62	2.00
340.41	0.00
341.20	1.00
342.00	3.00
342.79	5.00
343.58	4.00
344.37	0.00
345.17	4.00
345.96	4.00
346.75	3.00
347.54	5.00
348.33	4.00
349.13	2.00
349.92	5.00
350.71	7.00
351.50	2.00
352.29	10.00
353.08	5.00
353.88	6.00
354.67	5.00
355.46	2.00
356.25	5.00
357.04	6.00
357.83	3.00
358.62	8.00
359.41	4.00
360.20	1.00
361.00	6.00
361.79	8.00
362.58	3.00
363.37	8.00
364.16	6.00
364.95	5.00
365.74	9.00
366.53	5.00
367.32	8.00
368.11	10.00
368.90	12.00
369.69	13.00
370.48	9.00
371.27	13.00
372.06	15.00
372.85	14.00
373.64	17.00
374.43	17.00
375.22	18.00
376.01	22.00
376.80	23.00
377.59	34.00
378.38	32.00
379.17	32.00
379.96	39.00
380.74	38.00
