199.05	0.00
199.86	-1.00
200.66	2.00
201.47	1.00
202.27	1.00
203.07	5.00
203.88	0.00
204.68	1.00
205.49	3.00
206.29	1.00
207.09	-1.00
207.90	1.00
208.70	3.00
209.51	2.00
210.31	2.00
211.11	1.00
211.92	4.00
212.72	1.00
213.52	3.00
214.33	3.00
215.13	0.00
215.93	5.00
216.74	5.00
217.54	3.00
218.34	4.00
219.15	-2.00
219.95	3.00
220.75	4.00
221.55	-1.00
222.36	3.00
223.16	0.00
223.96	0.00
224.76	5.00
225.57	0.00
226.37	2.00
227.17	0.00
227.97	4.00
228.78	2.00
229.58	5.00
230.38	0.00
231.18	-1.00
231.98	6.00
232.79	2.00
233.59	0.00
234.39	4.00
235.19	2.00
235.99	4.00
236.79	1.00
237.59	2.00
238.40	3.00
239.20	0.00
240.00	3.00
240.80	-1.00
241.60	4.00
242.40	4.00
243.20	0.00
244.00	3.00
244.80	5.00
245.60	1.00
246.41	4.00
247.21	2.00
248.01	1.00
248.81	2.00
249.61	1.00
250.41	-1.00
251.21	5.00
252.01	1.00
252.81	2.00
253.61	10.00
254.41	0.00
255.21	2.00
256.01	5.00
256.81	1.00
257.61	4.00
258.41	6.00
259.21	4.00
260.01	1.00
260.81	3.00
261.61	3.00
262.41	5.00
263.20	-1.00
264.00	4.00
264.80	0.00
265.60	0.00
266.40	4.00
267.20	1.00
268.00	3.00
268.80	3.00
269.60	3.00
270.39	9.00
271.19	3.00
271.99	2.00
272.79	7.00
273.59	2.00
274.39	1.00
275.19	5.00
275.98	1.00
276.78	3.00
277.58	4.00
278.38	3.00
279.18	0.00
279.97	4.00
280.77	0.00
281.57	1.00
282.37	1.00
283.16	2.00
283.96	3.00
284.76	1.00
285.56	1.00
286.35	3.00
287.15	3.00
287.95	4.00
288.75	2.00
289.54	5.00
290.34	2.00
291.14	2.00
291.93	6.00
292.73	0.00
293.53	4.00
294.32	4.00
295.12	2.00
295.92	3.00
296.71	4.00
297.51	-1.00
298.31	4.00
299.10	3.00
299.90	3.00
300.69	6.00
301.49	4.00
302.29	4.00
303.08	4.00
303.88	2.00
304.67	3.00
305.47	5.00
306.26	3.00
307.06	2.00
307.86	6.00
308.65	5.00
309.45	3.00
310.24	2.00
311.04	2.00
311.83	6.00
312.63	4.00
313.42	2.00
314.22	3.00
315.01	7.00
315.81	3.00
316.60	1.00
317.40	8.00
318.19	6.00
318.98	2.00
319.78	7.00
320.57	4.00
321.37	5.00
322.16	4.00
322.96	2.00
323.75	4.00
324.54	8.00
325.34	2.00
326.13	2.00
326.93	7.00
327.72	0.00
328.51	8.00
329.31	2.00
330.10	4.00
330.89	7.00
331.69	3.00
332.48	5.00
333.27	4.00
334.07	2.00
334.86	6.00
335.65	6.00
336.45	0.00
337.24	7.00
338.03	3.00
338.83	4.00
339.62	5.00
340.41	4.00
341.20	5.00
342.00	6.00
342.79	7.00
343.58	9.00
344.37	2.00
345.17	5.00
345.96	7.00
346.75	3.00
347.54	7.00
348.33	8.00
349.13	4.00
349.92	7.00
350.71	10.00
351.50	9.00
352.29	11.00
353.08	9.00
353.88	8.00
354.67	11.00
355.46	5.00
356.25	10.00
357.04	9.00
357.83	8.00
358.62	12.00
359.41	9.00
360.20	7.00
361.00	13.00
361.79	12.00
362.58	10.00
363.37	12.00
364.16	14.00
364.95	12.00
365.74	17.00
366.53	15.00
367.32	16.00
368.11	19.00
368.90	20.00
369.69	23.00
370.48	23.00
371.27	23.00
372.06	24.00
372.85	24.00
373.64	29.00
374.43	31.00
375.22	33.00
376.01	36.00
376.80	39.00
377.59	49.00
378.38	49.00
379.17	49.00
379.96	57.00
380.74	61.00
381.53	64.00
382.32	78.00
383.11	79.00
383.90	87.00
384.69	98.00
385.48	102.00
386.27	113.00
387.05	126.00
387.84	129.00
388.63	144.00
389.42	162.00
390.21	163.00
391.00	186.00
391.78	191.00
392.57	210.00
393.36	224.00
394.15	241.00
394.94	250.00
395.72	265.00
396.51	287.00
397.30	309.00
398.09	321.00
398.87	337.00
399.66	362.00
400.45	371.00
401.24	402.00
402.02	428.00
402.81	439.00
403.60	467.00
404.38	492.00
405.17	507.00
405.96	531.00
406.75	550.00
407.53	581.00
408.32	607.00
409.11	623.00
409.89	652.00
410.68	674.00
411.46	699.00
412.25	735.00
413.04	754.00
413.82	786.00
414.61	812.00
415.40	847.00
416.18	876.00
416.97	910.00
417.75	940.00
418.54	978.00
419.32	1029.00
420.11	1056.00
420.90	1101.00
421.68	1148.00
422.47	1185.00
423.25	1245.00
424.04	1303.00
424.82	1332.00
425.61	1387.00
426.39	1433.00
427.18	1496.00
427.96	1561.00
428.75	1621.00
429.53	1675.00
430.32	1754.00
431.10	1814.00
431.88	1896.00
432.67	1984.00
433.45	2056.00
434.24	2117.00
435.02	2202.00
435.81	2281.00
436.59	2358.00
437.37	2443.00
438.16	2551.00
438.94	2621.00
439.73	2705.00
440.51	2792.00
441.29	2902.00
442.08	2967.00
442.86	3046.00
443.64	3148.00
444.43	3250.00
445.21	3323.00
445.99	3418.00
446.78	3501.00
447.56	3552.00
448.34	3661.00
449.13	3769.00
449.91	3826.00
450.69	3929.00
451.47	3955.00
452.26	4042.00
453.04	4134.00
453.82	4178.00
454.60	4239.00
455.39	4310.00
456.17	4376.00
456.95	4399.00
457.73	4485.00
458.52	4532.00
459.30	4612.00
460.08	4647.00
460.86	4665.00
461.64	4720.00
462.42	4753.00
463.21	4789.00
463.99	4781.00
464.77	4826.00
465.55	4836.00
466.33	4883.00
467.11	4897.00
467.89	4928.00
468.68	4919.00
469.46	4937.00
470.24	4951.00
471.02	4956.00
471.80	4991.00
472.58	4973.00
473.36	4932.00
474.14	4983.00
474.92	4974.00
475.70	4957.00
476.48	4948.00
477.26	4904.00
478.04	4931.00
478.82	4890.00
479.60	4873.00
480.38	4868.00
481.16	4864.00
481.94	4845.00
482.72	4825.00
483.50	4820.00
484.28	4768.00
485.06	4760.00
485.84	4749.00
486.62	4734.00
487.40	4724.00
488.18	4681.00
488.96	4647.00
489.74	4623.00
490.52	4596.00
491.30	4580.00
492.08	4570.00
492.85	4530.00
493.63	4514.00
494.41	4492.00
495.19	4459.00
495.97	4465.00
496.75	4419.00
497.53	4427.00
498.30	4400.00
499.08	4379.00
499.86	4388.00
500.64	4358.00
501.42	4344.00
502.20	4313.00
502.97	4303.00
503.75	4300.00
504.53	4310.00
505.31	4264.00
506.08	4254.00
506.86	4240.00
507.64	4245.00
508.42	4202.00
509.19	4198.00
509.97	4189.00
510.75	4170.00
511.53	4159.00
512.30	4127.00
513.08	4109.00
513.86	4075.00
514.63	4075.00
515.41	4065.00
516.19	4050.00
516.96	4038.00
517.74	4007.00
518.52	3999.00
519.29	3992.00
520.07	3971.00
520.84	3957.00
521.62	3941.00
522.40	3955.00
523.17	3910.00
523.95	3910.00
524.72	3909.00
525.50	3908.00
526.28	3914.00
527.05	3888.00
527.83	3870.00
528.60	3896.00
529.38	3891.00
530.15	3872.00
530.93	3895.00
531.70	3871.00
532.48	3894.00
533.25	3902.00
534.03	3891.00
534.80	3925.00
535.58	3936.00
536.35	3936.00
537.13	3942.00
537.90	3961.00
538.68	3988.00
539.45	3967.00
540.23	3959.00
541.00	3999.00
541.78	4019.00
542.55	3964.00
543.32	3996.00
544.10	4007.00
544.87	4019.00
545.65	4014.00
546.42	4015.00
547.19	4027.00
547.97	4046.00
548.74	4044.00
549.51	4028.00
550.29	4031.00
551.06	4023.00
551.83	4030.00
552.61	4020.00
553.38	3993.00
