199.05	0.00
199.86	-1.00
200.66	1.00
201.47	1.00
202.27	2.00
203.07	0.00
203.88	2.00
204.68	3.00
205.49	-1.00
206.29	0.00
207.09	0.00
207.90	-3.00
208.70	1.00
209.51	4.00
210.31	-1.00
211.11	0.00
211.92	2.00
212.72	0.00
213.52	1.00
214.33	4.00
215.13	-1.00
215.93	3.00
216.74	4.00
217.54	0.00
218.34	5.00
219.15	-2.00
219.95	-1.00
220.75	1.00
221.55	-3.00
222.36	2.00
223.16	0.00
223.96	1.00
224.76	5.00
225.57	0.00
226.37	0.00
227.17	0.00
227.97	2.00
228.78	0.00
229.58	2.00
230.38	0.00
231.18	-2.00
231.98	4.00
232.79	2.00
233.59	1.00
234.39	2.00
235.19	1.00
235.99	2.00
236.79	0.00
237.59	3.00
238.40	3.00
239.20	2.00
240.00	2.00
240.80	-2.00
241.60	1.00
242.40	1.00
243.20	-1.00
244.00	0.00
244.80	5.00
245.60	1.00
246.41	3.00
247.21	-1.00
248.01	0.00
248.81	1.00
249.61	3.00
250.41	-1.00
251.21	2.00
252.01	-1.00
252.81	2.00
253.61	4.00
254.41	0.00
255.21	0.00
256.01	2.00
256.81	-1.00
257.61	1.00
258.41	4.00
259.21	1.00
260.01	2.00
260.81	1.00
261.61	1.00
262.41	3.00
263.20	0.00
264.00	-1.00
264.80	-2.00
265.60	1.00
266.40	1.00
267.20	-3.00
268.00	3.00
268.80	0.00
269.60	0.00
270.39	5.00
271.19	-1.00
271.99	-1.00
272.79	3.00
273.59	0.00
274.39	-2.00
275.19	1.00
275.98	-2.00
276.78	4.00
277.58	3.00
278.38	-1.00
279.18	-1.00
279.97	0.00
280.77	0.00
281.57	0.00
282.37	2.00
283.16	3.00
283.96	2.00
284.76	-2.00
285.56	0.00
286.35	0.00
287.15	3.00
287.95	2.00
288.75	1.00
289.54	3.00
290.34	1.00
291.14	-2.00
291.93	3.00
292.73	-1.00
293.53	1.00
294.32	3.00
295.12	1.00
295.92	1.00
296.71	4.00
297.51	-2.00
298.31	0.00
299.10	1.00
299.90	-1.00
300.69	2.00
301.49	3.00
302.29	3.00
303.08	0.00
303.88	3.00
304.67	2.00
305.47	1.00
306.26	1.00
307.06	1.00
307.86	2.00
308.65	3.00
309.45	1.00
310.24	-1.00
311.04	0.00
311.83	2.00
312.63	0.00
313.42	3.00
314.22	4.00
315.01	3.00
315.81	3.00
316.60	0.00
317.40	3.00
318.19	3.00
318.98	-1.00
319.78	2.00
320.57	2.00
321.37	0.00
322.16	0.00
322.96	2.00
323.75	1.00
324.54	6.00
325.34	0.00
326.13	3.00
326.93	4.00
327.72	1.00
328.51	4.00
329.31	-1.00
330.10	3.00
330.89	4.00
331.69	1.00
332.48	1.00
333.27	1.00
334.07	1.00
334.86	2.00
335.65	4.00
336.45	0.00
337.24	3.00
338.03	0.00
338.83	2.00
339.62	2.00
340.41	0.00
341.20	3.00
342.00	3.00
342.79	2.00
343.58	7.00
344.37	-1.00
345.17	5.00
345.96	5.00
346.75	2.00
347.54	1.00
348.33	4.00
349.13	1.00
349.92	5.00
350.71	6.00
351.50	4.00
352.29	8.00
353.08	6.00
353.88	4.00
354.67	5.00
355.46	2.00
356.25	5.00
357.04	7.00
357.83	4.00
358.62	4.00
359.41	5.00
360.20	1.00
361.00	5.00
361.79	5.00
362.58	5.00
363.37	4.00
364.16	8.00
364.95	5.00
365.74	8.00
366.53	7.00
367.32	9.00
368.11	9.00
368.90	10.00
369.69	14.00
370.48	10.00
371.27	12.00
372.06	14.00
372.85	14.00
373.64	16.00
374.43	18.00
375.22	20.00
376.01	23.00
376.80	24.00
377.59	32.00
378.38	31.00
379.17	33.00
379.96	38.00
380.74	38.00
381.53	41.00
382.32	50.00
383.11	48.00
383.90	55.00
384.69	64.00
385.48	63.00
386.27	68.00
387.05	75.00
387.84	76.00
388.63	81.00
389.42	85.00
390.21	86.00
391.00	93.00
391.78	103.00
392.57	108.00
393.36	111.00
394.15	119.00
394.94	118.00
395.72	125.00
396.51	134.00
397.30	132.00
398.09	137.00
398.87	143.00
399.66	149.00
400.45	156.00
401.24	164.00
402.02	165.00
402.81	168.00
403.60	175.00
404.38	184.00
405.17	181.00
405.96	191.00
406.75	192.00
407.53	198.00
408.32	218.00
409.11	218.00
409.89	212.00
410.68	224.00
411.46	233.00
412.25	228.00
413.04	249.00
413.82	255.00
414.61	267.00
415.40	272.00
416.18	274.00
416.97	292.00
417.75	300.00
418.54	305.00
419.32	317.00
420.11	328.00
420.90	334.00
421.68	348.00
422.47	353.00
423.25	373.00
424.04	379.00
424.82	389.00
425.61	411.00
426.39	420.00
427.18	444.00
427.96	449.00
428.75	466.00
429.53	482.00
430.32	495.00
431.10	517.00
431.88	527.00
432.67	542.00
433.45	572.00
434.24	590.00
435.02	600.00
435.81	628.00
436.59	636.00
437.37	667.00
438.16	683.00
438.94	705.00
439.73	717.00
440.51	746.00
441.29	769.00
442.08	796.00
442.86	817.00
443.64	833.00
444.43	835.00
445.21	874.00
445.99	891.00
446.78	921.00
447.56	933.00
448.34	947.00
449.13	971.00
449.91	992.00
450.69	1011.00
451.47	1020.00
452.26	1042.00
453.04	1058.00
453.82	1069.00
454.60	1091.00
455.39	1096.00
456.17	1115.00
456.95	1131.00
457.73	1147.00
458.52	1149.00
459.30	1154.00
460.08	1187.00
460.86	1188.00
461.64	1211.00
462.42	1226.00
463.21	1232.00
463.99	1221.00
464.77	1231.00
465.55	1248.00
466.33	1250.00
467.11	1266.00
467.89	1264.00
468.68	1263.00
469.46	1270.00
470.24	1287.00
471.02	1279.00
471.80	1286.00
472.58	1269.00
473.36	1290.00
474.14	1281.00
474.92	1292.00
475.70	1288.00
476.48	1297.00
477.26	1297.00
478.04	1306.00
478.82	1304.00
479.60	1300.00
480.38	1289.00
481.16	1312.00
481.94	1306.00
482.72	1335.00
483.50	1312.00
484.28	1322.00
485.06	1318.00
485.84	1323.00
486.62	1323.00
487.40	1332.00
488.18	1344.00
488.96	1338.00
489.74	1332.00
490.52	1344.00
491.30	1357.00
492.08	1367.00
492.85	1371.00
493.63	1377.00
494.41	1386.00
495.19	1383.00
495.97	1395.00
496.75	1413.00
497.53	1448.00
498.30	1446.00
499.08	1480.00
499.86	1510.00
500.64	1526.00
501.42	1544.00
502.20	1583.00
502.97	1620.00
503.75	1672.00
504.53	1685.00
505.31	1761.00
506.08	1804.00
506.86	1870.00
507.64	1936.00
508.42	2012.00
509.19	2055.00
509.97	2132.00
510.75	2208.00
511.53	2277.00
512.30	2372.00
513.08	2444.00
513.86	2532.00
514.63	2618.00
515.41	2684.00
516.19	2769.00
516.96	2830.00
517.74	2941.00
518.52	3033.00
519.29	3112.00
520.07	3144.00
520.84	3242.00
521.62	3312.00
522.40	3381.00
523.17	3429.00
523.95	3498.00
524.72	3560.00
525.50	3573.00
526.28	3604.00
527.05	3666.00
527.83	3678.00
528.60	3738.00
529.38	3738.00
530.15	3772.00
530.93	3803.00
531.70	3794.00
532.48	3826.00
533.25	3815.00
534.03	3854.00
534.80	3877.00
535.58	3897.00
536.35	3882.00
537.13	3885.00
537.90	3874.00
538.68	3887.00
539.45	3869.00
540.23	3854.00
541.00	3862.00
541.78	3836.00
542.55	3829.00
543.32	3833.00
544.10	3830.00
544.87	3821.00
545.65	3801.00
546.42	3764.00
547.19	3765.00
547.97	3769.00
548.74	3728.00
549.51	3707.00
550.29	3676.00
551.06	3646.00
551.83	3641.00
552.61	3624.00
553.38	3605.00
554.15	3560.00
554.93	3593.00
