10	48	67	
9	41	56	
9	42	59	
9	42	59	
9	42	59	
9	42	61	
9	42	59	
9	42	59	
9	42	59	
7	43	59	
7	43	59	
7	43	59	
7	43	59	
7	43	59	
7	43	59	
8	44	60	
7	43	59	
8	44	60	
7	43	59	
7	43	59	
8	44	60	
7	43	59	
8	44	60	
7	43	59	
7	42	61	
8	43	62	
7	42	61	
7	42	61	
8	43	62	
8	43	62	
8	43	62	
8	43	62	
7	44	60	
7	44	60	
8	45	61	
8	45	61	
8	45	63	
8	45	63	
8	45	63	
8	45	63	
9	45	61	
9	44	63	
9	44	63	
9	44	63	
9	44	63	
8	45	63	
9	46	64	
10	47	65	
9	46	64	
9	46	64	
9	46	64	
9	46	64	
9	46	64	
9	46	64	
9	46	64	
9	46	64	
9	46	65	
9	46	65	
10	47	66	
10	47	66	
8	46	65	
9	47	66	
9	47	66	
10	48	67	
10	47	65	
10	47	65	
11	48	67	
11	48	67	
11	48	67	
11	48	67	
11	48	67	
11	48	67	
11	49	68	
10	48	67	
10	48	67	
11	49	68	
10	48	67	
9	50	68	
9	50	68	
9	50	68	
10	48	67	
11	49	68	
11	49	68	
11	49	68	
10	51	69	
10	51	69	
11	49	68	
12	50	69	
12	50	69	
12	50	69	
12	50	69	
10	51	69	
10	51	69	
10	51	69	
10	51	69	
10	51	69	
12	50	69	
12	50	69	
12	50	69	
12	50	69	
12	50	69	
12	50	69	
12	50	69	
12	50	69	
11	52	70	
10	51	69	
11	52	70	
10	51	69	
10	51	69	
11	52	70	
10	51	69	
10	51	69	
13	51	72	
12	50	71	
12	50	71	
12	50	71	
12	50	71	
13	51	72	
13	51	72	
11	52	72	
11	52	72	
11	52	72	
11	52	72	
10	51	71	
11	52	72	
11	52	72	
10	51	71	
11	52	72	
10	51	71	
12	53	73	
11	52	72	
11	52	72	
11	52	72	
12	53	73	
10	51	71	
9	52	71	
11	52	74	
11	52	74	
10	51	71	
10	51	71	
10	51	71	
8	51	70	
9	52	71	
9	52	71	
10	51	71	
10	51	71	
10	51	71	
10	51	71	
10	51	71	
10	51	71	
9	50	70	
9	50	70	
8	49	69	
9	50	70	
8	49	69	
9	50	70	
9	50	72	
9	50	72	
8	51	70	
9	52	71	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	70	
9	50	72	
9	50	72	
9	50	72	
9	50	72	
9	50	72	
9	50	72	
9	50	72	
9	50	72	
9	52	71	
9	52	71	
9	52	71	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
9	51	73	
10	52	74	
9	51	73	
9	51	73	
10	52	74	
10	52	74	
9	51	73	
10	52	74	
9	51	73	
10	52	74	
10	52	74	
10	52	74	
10	52	74	
10	52	74	
9	51	73	
10	52	74	
8	53	74	
8	53	74	
8	53	74	
8	53	74	
9	54	75	
8	53	74	
