12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	43	
12	16	43	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
12	16	41	
14	16	41	
14	16	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
15	15	41	
17	17	43	
18	18	44	
20	20	46	
21	21	47	
21	21	47	
20	20	46	
18	18	44	
17	17	43	
16	18	43	
16	20	45	
20	22	47	
19	23	48	
21	23	48	
17	21	46	
16	18	43	
12	16	41	
13	15	40	
11	15	40	
13	15	40	
12	16	41	
14	16	41	
13	17	42	
15	17	42	
13	17	42	
17	19	44	
15	19	44	
15	17	42	
12	16	41	
14	16	41	
13	17	42	
16	18	43	
15	19	44	
17	19	44	
19	23	48	
27	29	54	
29	33	58	
30	32	57	
22	26	51	
16	18	43	
11	13	38	
17	17	43	
17	17	43	
17	17	43	
17	17	43	
17	17	43	
17	17	43	
17	17	43	
17	17	43	
16	16	42	
16	16	42	
16	16	42	
17	17	43	
17	17	43	
17	17	43	
18	18	44	
18	18	44	
23	23	49	
20	20	46	
15	15	41	
12	12	38	
12	12	38	
14	14	40	
18	18	44	
21	21	47	
17	17	43	
17	17	43	
18	18	44	
19	19	45	
19	19	45	
20	20	46	
21	21	47	
21	21	47	
21	23	48	
19	23	48	
20	22	47	
18	22	47	
20	22	47	
20	24	49	
24	26	51	
23	27	52	
25	27	52	
19	23	48	
19	21	46	
18	22	47	
25	27	52	
26	30	55	
28	30	55	
25	29	54	
40	42	67	
38	42	67	
40	42	67	
37	41	66	
37	39	64	
32	36	61	
32	34	59	
28	32	57	
31	33	58	
27	31	56	
25	27	52	
20	24	49	
19	21	46	
15	19	44	
16	18	43	
16	18	43	
17	19	42	
18	20	41	
20	20	44	
21	23	44	
24	24	48	
25	27	48	
27	27	51	
27	29	50	
23	23	47	
21	23	44	
21	21	45	
20	22	43	
23	23	47	
25	27	48	
30	30	54	
32	34	57	
22	27	49	
23	28	50	
24	28	53	
25	30	52	
27	31	56	
28	33	55	
29	33	58	
30	35	57	
40	44	69	
37	42	64	
31	35	60	
26	31	53	
23	27	52	
21	26	48	
22	26	51	
22	26	51	
25	29	54	
24	28	53	
23	27	52	
22	26	51	
22	26	51	
23	27	52	
24	28	53	
25	29	54	
32	36	61	
33	37	62	
33	37	62	
34	38	63	
35	39	64	
35	39	64	
36	40	65	
36	40	65	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	45	
12	16	43	
12	16	43	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
12	16	41	
