38.9487179487179	61.4615384615387	57.2051282051283	38	69.1538461538462	62.3589743589745	41.2051282051283	56.2564102564104	49.2564102564104	48	43.2051282051283	42.3076923076925	56.2051282051283	38.1025641025642	41.0512820512821	50.0512820512821	64.3589743589745	56.4615384615387	96.2564102564104	83.3076923076925	71.3076923076925	53.2051282051283	37.0512820512821	32.2051282051283
39.6455696202532	70.6582278481013	61.9873417721519	38.9873417721519	73.6455696202532	70.6455696202532	45.6582278481013	62.6455696202532	56.3037974683545	49.6455696202532	47	48	61.9746835443038	40	43.3164556962025	50.0126582278481	73.3037974683545	65.6582278481013	102.974683544304	91.3037974683545	79.3037974683545	59.3037974683545	38.9873417721519	36.3291139240506
48.9493670886078	74.9746835443039	72.3291139240509	46.3544303797470	82.3544303797470	77.5696202531647	50.5696202531647	68.9746835443039	63.9746835443039	57.1645569620255	51.7594936708862	52.7594936708862	67.7848101265823	47.7341772151901	50.7594936708862	55.1392405063293	81.5696202531647	72.3544303797470	118.303797468355	103.139240506329	90.5443037974686	71.1392405063293	45.1645569620255	39.9746835443039
47.8354430379748	81.3037974683544	78.8607594936709	48.2784810126583	89.4430379746835	84.3037974683544	48.6962025316456	73.5822784810126	63.4177215189874	59.1392405063291	55.8607594936709	57.7215189873417	75.0253164556961	52.1392405063291	52.2784810126583	60	88.3037974683544	74.2784810126583	126.860759493671	112.303797468354	94.1392405063291	74.2784810126583	46.2784810126583	44.5822784810126
61.3797468354431	95.5063291139242	88.3924050632914	56.1392405063293	102.518987341772	96.0126582278483	64	86.0126582278483	74.7594936708862	75.1265822784810	63.5063291139242	65.3797468354431	86.6329113924052	56.3924050632914	60.3924050632914	65.2658227848104	102.379746835443	90.0126582278483	138.911392405064	128.392405063291	113.886075949367	88.8860759493673	56.5063291139242	47.5063291139242
63.6075949367089	102.531645569620	99.5696202531645	63.6075949367089	115.746835443038	107.708860759494	65.9620253164557	93.7848101265823	81.9620253164557	79.1392405063291	69.7468354430379	69.1772151898734	95.3164556962024	65.6075949367089	70	72.4303797468355	109.316455696202	97.7848101265823	159.784810126582	141.139240506329	122.354430379747	95.7848101265823	61.1772151898734	52.1772151898734
66.9493670886076	113.265822784810	109.240506329114	66.2911392405064	128.556962025317	117.632911392405	69	106.848101265823	90.9240506329115	87.9493670886076	77.2911392405064	75.6075949367089	105.949367088608	67.6329113924051	74.6075949367089	75.2658227848102	125.215189873418	108.215189873418	170.215189873418	157.189873417722	135.873417721519	105.556962025317	68.2658227848102	58.6075949367089
72.7435897435897	119.743589743590	125.166666666667	74.5512820512820	139.551282051282	133.974358974359	76.4871794871794	114.871794871795	100.551282051282	98.4230769230768	84.6153846153845	78.9358974358974	116.423076923077	75.5512820512820	77.9358974358974	85.4871794871794	134.679487179487	123.294871794872	192.782051282051	176.102564102564	148.487179487179	117.487179487179	70.0641025641026	62.8717948717949
75.6329113924054	134.202531645570	132.037974683545	77.0126582278482	151.240506329114	142.632911392405	77.6202531645572	125.620253164557	104.632911392405	104.835443037975	87.6202531645572	84.8101265822786	131.430379746836	80.4177215189875	79.6202531645572	91.0126582278483	151.645569620254	127.240506329114	205.645569620254	191.848101265823	162.253164556963	128.025316455696	75.0253164556965	63.8101265822786
87.8734177215190	144.367088607595	152.430379746835	82.8734177215190	168.683544303797	160.025316455696	85.8734177215190	137.620253164557	121.556962025316	116.468354430380	96.8101265822784	92.6835443037974	141.936708860759	87.8734177215190	89.7468354430379	96.8734177215190	169.278481012658	146.556962025316	229.367088607595	214.493670886076	183.683544303797	139.746835443038	86.7468354430379	71.6835443037974
92.2025316455697	155.734177215190	162.734177215190	85.7341772151899	185.012658227848	173.139240506329	90.9367088607596	147.670886075949	129	128.746835443038	100	103.139240506329	151.075949367089	90	90.3291139240506	99.7341772151899	180.341772151899	153.265822784810	245.873417721519	233.278481012658	197.810126582279	151.341772151899	89.5316455696202	79.2025316455697
106	175	186	93	219	193	103	168	140	133	113	113	172	102	102	109	196	176	274	257	224	164	101	82
107.113924050633	185.620253164557	196.291139240507	104.392405063291	231.734177215190	209.683544303798	104.670886075950	184.278481012658	153.278481012658	147.227848101266	114.670886075950	112.835443037975	180.341772151899	105.227848101266	108.949367088608	116.278481012658	223.063291139241	191.784810126583	308.797468354431	280.632911392406	246.848101265823	181.506329113924	103.164556962025	87.3924050632913
113.810126582278	196.632911392405	217.620253164557	109.632911392405	254.341772151899	229.721518987342	111.721518987342	194.253164556962	161.075949367089	162.253164556962	120.088607594937	121.531645569620	191.721518987342	113.177215189873	113.455696202532	118.088607594937	241.886075949367	203.898734177215	339.886075949367	312.253164556962	267.443037974684	193.443037974683	104.810126582278	89.9113924050633
116.189873417722	213.392405063292	237.772151898735	117.481012658228	278.392405063292	246.582278481013	116.430379746836	215.772151898735	178.341772151899	175.670886075950	125.050632911393	127	205.341772151899	117.430379746836	121.101265822785	125.481012658228	269.632911392406	227.443037974684	367.632911392406	340.253164556963	296.303797468355	211.772151898735	119.341772151899	97.1012658227850
125.461538461538	226.846153846154	251.153846153846	118.538461538462	305.307692307692	262.615384615385	120.538461538462	230.230769230769	180.384615384615	182.000000000000	135.153846153846	133.923076923077	228.769230769231	119.538461538462	120.538461538462	125.538461538462	290.846153846154	237.538461538462	398.769230769231	371.692307692308	318.230769230769	226.076923076923	120.461538461538	101.923076923077
