-0.006317	0.011213	0.003985	-0.000017	0.000186	-0.000136	-0.000000	
-0.006818	0.011976	0.003819	-0.000019	0.000170	-0.000121	-0.000000	
-0.007318	0.012738	0.003653	-0.000021	0.000155	-0.000106	-0.000000	
-0.007818	0.013500	0.003487	-0.000023	0.000139	-0.000092	-0.000000	
-0.008318	0.014263	0.003321	-0.000025	0.000124	-0.000077	-0.000000	
-0.008825	0.015046	0.003159	-0.000028	0.000107	-0.000063	-0.000000	
-0.009332	0.015829	0.002998	-0.000030	0.000091	-0.000048	-0.000000	
-0.009838	0.016612	0.002837	-0.000032	0.000075	-0.000034	-0.000000	
-0.010345	0.017395	0.002676	-0.000034	0.000058	-0.000020	-0.000000	
-0.010851	0.018178	0.002515	-0.000036	0.000042	-0.000005	-0.000000	
-0.011253	0.018827	0.002369	-0.000038	0.000028	0.000006	-0.000000	
-0.011654	0.019476	0.002223	-0.000040	0.000015	0.000017	-0.000000	
-0.012055	0.020125	0.002077	-0.000042	0.000001	0.000029	-0.000000	
-0.012456	0.020774	0.001931	-0.000043	-0.000013	0.000040	0.000000	
-0.012857	0.021423	0.001785	-0.000045	-0.000026	0.000051	0.000000	
-0.013103	0.021851	0.001659	-0.000045	-0.000036	0.000058	0.000000	
-0.013348	0.022279	0.001532	-0.000046	-0.000046	0.000066	0.000000	
-0.013594	0.022707	0.001405	-0.000046	-0.000055	0.000073	0.000000	
-0.013839	0.023135	0.001279	-0.000047	-0.000065	0.000080	0.000000	
-0.014084	0.023563	0.001152	-0.000047	-0.000074	0.000087	0.000000	
-0.014120	0.023710	0.001054	-0.000046	-0.000079	0.000090	0.000000	
-0.014156	0.023857	0.000956	-0.000046	-0.000083	0.000092	0.000000	
-0.014192	0.024004	0.000858	-0.000045	-0.000087	0.000094	0.000000	
-0.014227	0.024151	0.000759	-0.000044	-0.000092	0.000097	0.000000	
-0.014263	0.024298	0.000661	-0.000043	-0.000096	0.000099	0.000000	
-0.014133	0.024231	0.000585	-0.000042	-0.000097	0.000099	0.000000	
-0.014002	0.024165	0.000509	-0.000040	-0.000098	0.000098	0.000000	
-0.013872	0.024099	0.000432	-0.000038	-0.000099	0.000098	0.000000	
-0.013742	0.024032	0.000356	-0.000037	-0.000101	0.000097	0.000000	
-0.013611	0.023966	0.000280	-0.000035	-0.000102	0.000097	0.000000	
-0.013371	0.023762	0.000214	-0.000033	-0.000101	0.000095	0.000000	
-0.013131	0.023557	0.000148	-0.000031	-0.000100	0.000093	0.000000	
-0.012890	0.023353	0.000082	-0.000029	-0.000100	0.000091	0.000000	
-0.012650	0.023148	0.000017	-0.000026	-0.000099	0.000089	0.000000	
-0.012409	0.022944	-0.000049	-0.000024	-0.000098	0.000087	0.000000	
-0.012110	0.022648	-0.000097	-0.000022	-0.000097	0.000085	0.000000	
-0.011811	0.022353	-0.000145	-0.000020	-0.000096	0.000083	0.000000	
-0.011511	0.022058	-0.000194	-0.000018	-0.000094	0.000081	0.000000	
-0.011212	0.021763	-0.000242	-0.000015	-0.000093	0.000079	0.000000	
-0.010912	0.021467	-0.000290	-0.000013	-0.000092	0.000077	0.000000	
-0.010585	0.021115	-0.000332	-0.000011	-0.000090	0.000076	0.000000	
-0.010258	0.020764	-0.000375	-0.000008	-0.000089	0.000074	0.000000	
-0.009931	0.020412	-0.000417	-0.000006	-0.000087	0.000073	0.000000	
-0.009604	0.020060	-0.000459	-0.000003	-0.000086	0.000071	0.000000	
-0.009277	0.019708	-0.000502	-0.000001	-0.000084	0.000069	0.000000	
-0.008971	0.019360	-0.000537	0.000002	-0.000083	0.000068	0.000000	
-0.008665	0.019012	-0.000572	0.000005	-0.000081	0.000066	0.000000	
-0.008359	0.018664	-0.000607	0.000008	-0.000080	0.000064	0.000000	
-0.008053	0.018316	-0.000643	0.000010	-0.000078	0.000062	0.000000	
-0.007747	0.017968	-0.000678	0.000013	-0.000077	0.000061	0.000000	
-0.007414	0.017580	-0.000701	0.000016	-0.000074	0.000057	0.000000	
-0.007082	0.017192	-0.000724	0.000019	-0.000071	0.000054	0.000000	
-0.006749	0.016804	-0.000747	0.000022	-0.000068	0.000050	0.000000	
-0.006416	0.016416	-0.000771	0.000025	-0.000066	0.000047	0.000000	
-0.006084	0.016028	-0.000794	0.000028	-0.000063	0.000043	0.000000	
-0.005732	0.015622	-0.000813	0.000030	-0.000059	0.000039	0.000000	
-0.005380	0.015216	-0.000831	0.000033	-0.000056	0.000035	0.000000	
-0.005029	0.014810	-0.000850	0.000036	-0.000053	0.000031	0.000000	
-0.004677	0.014404	-0.000868	0.000039	-0.000050	0.000027	-0.000000	
-0.004325	0.013998	-0.000887	0.000042	-0.000047	0.000023	-0.000000	
-0.003936	0.013576	-0.000905	0.000044	-0.000043	0.000020	-0.000000	
-0.003546	0.013154	-0.000923	0.000047	-0.000040	0.000016	-0.000000	
-0.003156	0.012732	-0.000941	0.000049	-0.000037	0.000012	-0.000000	
-0.002767	0.012310	-0.000959	0.000051	-0.000034	0.000009	-0.000000	
-0.002377	0.011888	-0.000977	0.000054	-0.000030	0.000005	-0.000000	
-0.001951	0.011466	-0.000999	0.000055	-0.000029	0.000003	-0.000000	
-0.001524	0.011044	-0.001021	0.000057	-0.000027	0.000001	-0.000000	
-0.001098	0.010622	-0.001043	0.000058	-0.000025	-0.000002	-0.000000	
-0.000672	0.010200	-0.001065	0.000059	-0.000023	-0.000004	-0.000000	
-0.000245	0.009778	-0.001087	0.000061	-0.000021	-0.000006	-0.000000	
0.000279	0.009295	-0.001124	0.000061	-0.000019	-0.000008	-0.000000	
0.000803	0.008812	-0.001160	0.000062	-0.000016	-0.000009	-0.000000	
0.001327	0.008330	-0.001196	0.000062	-0.000014	-0.000011	-0.000000	
0.001851	0.007847	-0.001233	0.000063	-0.000011	-0.000013	-0.000000	
0.002376	0.007364	-0.001269	0.000063	-0.000009	-0.000014	-0.000000	
0.002980	0.006855	-0.001318	0.000063	-0.000007	-0.000015	-0.000000	
0.003585	0.006346	-0.001366	0.000062	-0.000005	-0.000016	-0.000000	
0.004190	0.005838	-0.001415	0.000062	-0.000004	-0.000017	-0.000000	
0.004794	0.005329	-0.001463	0.000061	-0.000002	-0.000018	-0.000000	
0.005399	0.004820	-0.001512	0.000060	0.000000	-0.000019	-0.000000	
0.006083	0.004268	-0.001577	0.000059	0.000002	-0.000019	-0.000000	
0.006767	0.003716	-0.001642	0.000057	0.000004	-0.000020	-0.000000	
0.007451	0.003165	-0.001707	0.000056	0.000006	-0.000020	-0.000000	
0.008135	0.002613	-0.001772	0.000054	0.000008	-0.000020	-0.000000	
0.008819	0.002061	-0.001837	0.000052	0.000010	-0.000021	-0.000000	
0.009552	0.001480	-0.001911	0.000050	0.000012	-0.000021	-0.000000	
0.010284	0.000898	-0.001985	0.000048	0.000014	-0.000021	-0.000000	
0.011017	0.000316	-0.002060	0.000046	0.000016	-0.000021	-0.000000	
0.011749	-0.000265	-0.002134	0.000044	0.000017	-0.000021	-0.000000	
0.012481	-0.000847	-0.002209	0.000041	0.000019	-0.000021	-0.000000	
0.013241	-0.001429	-0.002289	0.000039	0.000022	-0.000021	-0.000000	
0.014001	-0.002011	-0.002369	0.000036	0.000024	-0.000022	-0.000000	
0.014761	-0.002593	-0.002449	0.000033	0.000027	-0.000023	-0.000000	
0.015521	-0.003175	-0.002529	0.000030	0.000029	-0.000024	-0.000000	
0.016281	-0.003757	-0.002609	0.000027	0.000032	-0.000024	-0.000000	
0.017044	-0.004317	-0.002687	0.000024	0.000034	-0.000025	-0.000000	
0.017806	-0.004877	-0.002765	0.000020	0.000037	-0.000026	-0.000000	
0.018568	-0.005437	-0.002843	0.000017	0.000039	-0.000027	-0.000000	
0.019331	-0.005996	-0.002921	0.000013	0.000041	-0.000027	-0.000000	
0.020093	-0.006556	-0.002999	0.000010	0.000044	-0.000028	-0.000000	
0.020837	-0.007081	-0.003068	0.000006	0.000046	-0.000030	-0.000000	
0.021582	-0.007605	-0.003137	0.000002	0.000049	-0.000031	-0.000000	
0.022326	-0.008130	-0.003206	-0.000001	0.000051	-0.000033	-0.000000	
0.023071	-0.008655	-0.003275	-0.000005	0.000054	-0.000035	-0.000000	
0.023815	-0.009179	-0.003344	-0.000009	0.000056	-0.000036	-0.000000	
0.024523	-0.009667	-0.003407	-0.000013	0.000059	-0.000039	-0.000000	
0.025230	-0.010154	-0.003469	-0.000017	0.000062	-0.000041	-0.000000	
0.025938	-0.010642	-0.003531	-0.000021	0.000064	-0.000043	-0.000000	
0.026646	-0.011129	-0.003593	-0.000024	0.000067	-0.000046	-0.000000	
0.027353	-0.011617	-0.003656	-0.000028	0.000070	-0.000048	-0.000000	
0.027957	-0.012017	-0.003707	-0.000032	0.000072	-0.000050	-0.000000	
0.028562	-0.012416	-0.003759	-0.000035	0.000074	-0.000052	0.000000	
0.029166	-0.012816	-0.003811	-0.000039	0.000076	-0.000055	0.000000	
0.029770	-0.013216	-0.003863	-0.000042	0.000079	-0.000057	0.000000	
0.030374	-0.013615	-0.003915	-0.000046	0.000081	-0.000059	0.000000	
0.030884	-0.013939	-0.003955	-0.000049	0.000082	-0.000060	0.000000	
0.031395	-0.014263	-0.003996	-0.000052	0.000083	-0.000061	0.000000	
0.031905	-0.014587	-0.004037	-0.000056	0.000084	-0.000063	0.000000	
0.032415	-0.014910	-0.004077	-0.000059	0.000085	-0.000064	0.000000	
0.032925	-0.015234	-0.004118	-0.000062	0.000086	-0.000065	0.000000	
0.033315	-0.015488	-0.004137	-0.000064	0.000086	-0.000066	0.000000	
0.033705	-0.015741	-0.004155	-0.000067	0.000086	-0.000066	0.000000	
0.034095	-0.015995	-0.004174	-0.000069	0.000086	-0.000067	0.000000	
0.034485	-0.016249	-0.004193	-0.000071	0.000086	-0.000067	0.000000	
0.034874	-0.016502	-0.004212	-0.000074	0.000086	-0.000068	0.000000	
0.035157	-0.016691	-0.004221	-0.000075	0.000086	-0.000067	0.000000	
0.035439	-0.016880	-0.004230	-0.000077	0.000085	-0.000066	0.000000	
0.035721	-0.017068	-0.004239	-0.000078	0.000084	-0.000066	0.000000	
0.036003	-0.017257	-0.004249	-0.000080	0.000083	-0.000065	0.000000	
0.036285	-0.017446	-0.004258	-0.000082	0.000082	-0.000064	0.000000	
0.036479	-0.017579	-0.004249	-0.000083	0.000080	-0.000063	0.000000	
0.036672	-0.017711	-0.004240	-0.000084	0.000078	-0.000061	0.000000	
0.036866	-0.017844	-0.004232	-0.000085	0.000076	-0.000059	0.000000	
0.037060	-0.017977	-0.004223	-0.000086	0.000074	-0.000057	0.000000	
0.037253	-0.018109	-0.004214	-0.000087	0.000073	-0.000055	0.000000	
0.037409	-0.018211	-0.004202	-0.000088	0.000070	-0.000052	0.000000	
0.037564	-0.018312	-0.004189	-0.000088	0.000067	-0.000050	0.000000	
0.037720	-0.018414	-0.004177	-0.000089	0.000064	-0.000047	0.000000	
0.037875	-0.018515	-0.004165	-0.000090	0.000062	-0.000044	0.000000	
0.038030	-0.018617	-0.004152	-0.000091	0.000059	-0.000041	0.000000	
0.038138	-0.018682	-0.004137	-0.000092	0.000056	-0.000038	0.000000	
0.038246	-0.018748	-0.004122	-0.000092	0.000052	-0.000035	0.000000	
0.038354	-0.018813	-0.004107	-0.000093	0.000049	-0.000031	0.000000	
0.038462	-0.018879	-0.004092	-0.000093	0.000046	-0.000028	0.000000	
0.038570	-0.018944	-0.004076	-0.000094	0.000043	-0.000024	0.000000	
0.038600	-0.018952	-0.004050	-0.000094	0.000038	-0.000020	0.000000	
0.038629	-0.018959	-0.004023	-0.000095	0.000034	-0.000015	0.000000	
0.038659	-0.018966	-0.003996	-0.000095	0.000030	-0.000011	0.000000	
0.038688	-0.018973	-0.003969	-0.000096	0.000026	-0.000006	0.000000	
0.038718	-0.018980	-0.003942	-0.000096	0.000022	-0.000002	0.000000	
0.038703	-0.018946	-0.003919	-0.000097	0.000017	0.000003	0.000000	
0.038688	-0.018911	-0.003896	-0.000097	0.000013	0.000008	0.000000	
0.038673	-0.018876	-0.003872	-0.000098	0.000008	0.000013	0.000000	
0.038659	-0.018842	-0.003849	-0.000098	0.000004	0.000018	0.000000	
0.038644	-0.018807	-0.003826	-0.000098	-0.000001	0.000023	0.000000	
0.038602	-0.018736	-0.003809	-0.000099	-0.000005	0.000028	0.000000	
0.038560	-0.018664	-0.003791	-0.000100	-0.000010	0.000034	0.000000	
0.038518	-0.018592	-0.003773	-0.000100	-0.000015	0.000039	0.000000	
0.038476	-0.018521	-0.003756	-0.000101	-0.000020	0.000044	0.000000	
0.038433	-0.018449	-0.003738	-0.000102	-0.000024	0.000049	0.000000	
0.038391	-0.018368	-0.003726	-0.000102	-0.000028	0.000054	0.000000	
0.038349	-0.018286	-0.003714	-0.000103	-0.000032	0.000058	0.000000	
0.038307	-0.018205	-0.003702	-0.000104	-0.000036	0.000062	0.000000	
0.038265	-0.018123	-0.003689	-0.000105	-0.000040	0.000067	0.000000	
0.038223	-0.018042	-0.003677	-0.000105	-0.000044	0.000071	0.000000	
0.038195	-0.017939	-0.003682	-0.000107	-0.000048	0.000075	0.000000	
0.038166	-0.017836	-0.003686	-0.000108	-0.000051	0.000078	0.000000	
0.038138	-0.017733	-0.003691	-0.000109	-0.000055	0.000082	0.000000	
0.038109	-0.017630	-0.003695	-0.000110	-0.000059	0.000086	0.000000	
0.038081	-0.017527	-0.003699	-0.000112	-0.000062	0.000090	0.000000	
0.038068	-0.017413	-0.003714	-0.000113	-0.000066	0.000093	0.000000	
0.038055	-0.017299	-0.003729	-0.000115	-0.000069	0.000097	0.000000	
0.038042	-0.017185	-0.003744	-0.000117	-0.000073	0.000100	0.000000	
0.038029	-0.017071	-0.003758	-0.000118	-0.000076	0.000104	0.000000	
0.038016	-0.016957	-0.003773	-0.000120	-0.000080	0.000107	0.000000	
0.037984	-0.016811	-0.003788	-0.000122	-0.000084	0.000110	0.000000	
0.037951	-0.016665	-0.003804	-0.000124	-0.000087	0.000113	0.000000	
0.037918	-0.016519	-0.003819	-0.000126	-0.000091	0.000117	0.000000	
0.037886	-0.016373	-0.003834	-0.000128	-0.000094	0.000120	0.000000	
0.037853	-0.016227	-0.003850	-0.000130	-0.000098	0.000123	0.000000	
0.037835	-0.016082	-0.003866	-0.000133	-0.000101	0.000125	0.000000	
0.037817	-0.015937	-0.003883	-0.000135	-0.000104	0.000127	0.000000	
0.037799	-0.015792	-0.003899	-0.000137	-0.000107	0.000130	0.000001	
0.037781	-0.015647	-0.003916	-0.000139	-0.000111	0.000132	0.000001	
0.037764	-0.015502	-0.003933	-0.000142	-0.000114	0.000134	0.000001	
0.037725	-0.015306	-0.003952	-0.000145	-0.000118	0.000137	0.000001	
0.037686	-0.015111	-0.003971	-0.000147	-0.000123	0.000140	0.000001	
0.037647	-0.014915	-0.003990	-0.000150	-0.000127	0.000143	0.000001	
0.037608	-0.014719	-0.004010	-0.000153	-0.000132	0.000146	0.000001	
0.037569	-0.014524	-0.004029	-0.000156	-0.000136	0.000149	0.000001	
0.037543	-0.014344	-0.004044	-0.000159	-0.000140	0.000152	0.000001	
0.037516	-0.014164	-0.004060	-0.000162	-0.000144	0.000154	0.000001	
0.037490	-0.013984	-0.004075	-0.000164	-0.000148	0.000157	0.000001	
0.037463	-0.013805	-0.004090	-0.000167	-0.000153	0.000159	0.000001	
0.037437	-0.013625	-0.004106	-0.000170	-0.000157	0.000162	0.000001	
0.037415	-0.013467	-0.004111	-0.000173	-0.000161	0.000164	0.000001	
0.037394	-0.013309	-0.004116	-0.000175	-0.000165	0.000166	0.000001	
0.037373	-0.013151	-0.004121	-0.000178	-0.000169	0.000168	0.000001	
0.037351	-0.012993	-0.004126	-0.000180	-0.000173	0.000170	0.000001	
0.037330	-0.012835	-0.004132	-0.000183	-0.000177	0.000172	0.000001	
0.037334	-0.012733	-0.004137	-0.000185	-0.000180	0.000174	0.000001	
0.037339	-0.012632	-0.004143	-0.000187	-0.000183	0.000176	0.000001	
0.037344	-0.012530	-0.004148	-0.000189	-0.000186	0.000177	0.000001	
0.037349	-0.012429	-0.004154	-0.000191	-0.000189	0.000179	0.000001	
0.037353	-0.012327	-0.004159	-0.000193	-0.000192	0.000181	0.000001	
0.037358	-0.012268	-0.004141	-0.000195	-0.000194	0.000181	0.000001	
0.037363	-0.012209	-0.004124	-0.000196	-0.000196	0.000181	0.000001	
0.037368	-0.012151	-0.004106	-0.000197	-0.000198	0.000182	0.000001	
0.037374	-0.012092	-0.004088	-0.000198	-0.000200	0.000182	0.000001	
0.037379	-0.012033	-0.004071	-0.000200	-0.000202	0.000182	0.000001	
0.037389	-0.011994	-0.004043	-0.000201	-0.000204	0.000182	0.000001	
0.037400	-0.011956	-0.004016	-0.000202	-0.000206	0.000182	0.000001	
0.037411	-0.011918	-0.003988	-0.000203	-0.000208	0.000182	0.000001	
0.037422	-0.011879	-0.003961	-0.000204	-0.000210	0.000182	0.000001	
0.037433	-0.011841	-0.003933	-0.000205	-0.000212	0.000182	0.000001	
0.037490	-0.011840	-0.003898	-0.000206	-0.000213	0.000181	0.000001	
0.037547	-0.011838	-0.003863	-0.000207	-0.000213	0.000179	0.000001	
0.037605	-0.011837	-0.003828	-0.000208	-0.000214	0.000177	0.000001	
0.037662	-0.011836	-0.003793	-0.000209	-0.000214	0.000175	0.000002	
0.037719	-0.011834	-0.003758	-0.000209	-0.000215	0.000174	0.000002	
0.037744	-0.011822	-0.003714	-0.000210	-0.000216	0.000173	0.000002	
0.037768	-0.011809	-0.003671	-0.000211	-0.000217	0.000172	0.000002	
0.037793	-0.011797	-0.003627	-0.000211	-0.000219	0.000171	0.000002	
0.037817	-0.011784	-0.003584	-0.000212	-0.000220	0.000170	0.000002	
0.037842	-0.011772	-0.003540	-0.000212	-0.000221	0.000168	0.000002	
0.037838	-0.011736	-0.003471	-0.000213	-0.000221	0.000166	0.000002	
0.037834	-0.011701	-0.003402	-0.000213	-0.000222	0.000163	0.000002	
