0.000874767058913167	0.00182572102722398	0.00531754819713643	-3.49657314840369e-05	-0.000215434353151489	0.000173525770869060	2.66285703388741e-07
0.000887741656595164	0.00181530922379183	0.00555634701123189	-3.55252403402792e-05	-0.000221638054359762	0.000182616485122563	2.35065784046520e-07
0.000900716201494482	0.00180489730769996	0.00579514615444374	-3.60847480117104e-05	-0.000227841753462404	0.000191707198077295	2.03845843877292e-07
0.000913690825956081	0.00179448547338817	0.00603394500273915	-3.66442567859225e-05	-0.000234045452337507	0.000200797908440540	1.72625937908899e-07
0.000926665393627875	0.00178407358256884	0.00627274401992778	-3.72037654333743e-05	-0.000240249145196393	0.000209888623017262	1.41405925770615e-07
0.000939639714704290	0.00177366182296566	0.00651154280428488	-3.77632726645985e-05	-0.000246452842094193	0.000218979332585626	1.10185992957450e-07
0.000963478013228514	0.00173476965903990	0.00684274396689474	-3.83291899428375e-05	-0.000254298848047260	0.000231988029777825	5.81116541896209e-08
0.000987316052751777	0.00169587771121001	0.00717394532089324	-3.88951066525992e-05	-0.000262144854829713	0.000244996725970857	6.03732369639523e-09
0.00101115433860491	0.00165698556203497	0.00750514651639349	-3.94610238454960e-05	-0.000269990861556079	0.000258005422031475	-4.60370003580162e-08
0.00103499261117811	0.00161809343513716	0.00783634772779182	-4.00269411161466e-05	-0.000277836869829402	0.000271014118478550	-9.81113147804366e-08
0.00105883057970302	0.00157920140433814	0.00816754883839967	-4.05928572509994e-05	-0.000285682875412157	0.000284022814656445	-1.50185661833970e-07
0.00107634695045339	0.00151473073599309	0.00860232891304457	-4.09863673665627e-05	-0.000296361546612737	0.000301063003413367	-2.14673638761853e-07
0.00109386304875814	0.00145026015669845	0.00903710879611939	-4.13798768969065e-05	-0.000307040208999485	0.000318103192631648	-2.79161716328041e-07
0.00111137975729277	0.00138578916934110	0.00947188886688065	-4.17733880823795e-05	-0.000317718885855525	0.000335143384802706	-3.43649666281821e-07
0.00112889586326697	0.00132131857650540	0.00990666875941895	-4.21668975007012e-05	-0.000328397547004119	0.000352183572758832	-4.08137746033786e-07
0.00114641223401734	0.00125684790816035	0.0103414488340638	-4.25604076162646e-05	-0.000339076218204698	0.000369223761515754	-4.72625722961670e-07
0.00114277310942443	0.00118541740221532	0.0108275841316255	-4.25757403623405e-05	-0.000352378753444687	0.000388849253628854	-5.35650540640149e-07
0.00113913440117915	0.00111398679067745	0.0113137192526622	-4.25910744768048e-05	-0.000365681291101759	0.000408474745225037	-5.98675319871920e-07
0.00113549527642780	0.00104255629158349	0.0117998545476419	-4.26064073284689e-05	-0.000378983825968506	0.000428100236847903	-6.61700135220740e-07
0.00113185656798108	0.000971125668409655	0.0122859896713389	-4.26217412384482e-05	-0.000392286363124311	0.000447725728477060	-7.24724922746200e-07
0.00112821772905805	0.000899695057282305	0.0127721251549329	-4.26370745626302e-05	-0.000405588905770091	0.000467351219120719	-7.87749642354762e-07
