24	17	9	
24	17	9	
24	17	9	
24	17	9	
24	17	9	
24	17	9	
24	17	9	
24	17	9	
27	20	14	
31	24	18	
30	23	17	
28	21	15	
26	19	13	
27	20	14	
29	22	16	
19	12	6	
21	14	8	
24	17	11	
29	22	16	
35	28	22	
41	34	28	
46	39	33	
49	42	34	
31	24	16	
35	28	20	
40	33	25	
43	36	28	
43	36	28	
38	31	23	
32	25	17	
28	21	13	
37	30	22	
37	30	20	
31	24	16	
26	19	9	
33	26	18	
44	37	27	
44	37	29	
36	29	19	
29	22	14	
26	19	9	
21	14	6	
18	11	1	
16	9	1	
18	11	1	
21	14	6	
24	17	11	
21	11	10	
21	11	12	
21	11	12	
21	11	12	
21	11	12	
21	11	12	
20	11	12	
20	11	12	
19	10	11	
20	11	12	
20	14	14	
22	16	16	
23	17	17	
22	16	16	
22	16	16	
20	16	15	
15	11	8	
15	11	8	
16	12	9	
17	13	10	
17	13	10	
18	14	11	
19	15	12	
19	15	12	
19	15	12	
18	14	11	
17	13	10	
17	13	10	
18	14	11	
19	15	12	
21	17	14	
23	19	16	
19	14	10	
21	14	8	
21	14	8	
20	13	7	
20	13	7	
20	13	7	
19	12	6	
19	12	6	
20	13	7	
22	15	9	
28	21	15	
37	30	24	
44	37	31	
45	38	32	
41	34	28	
37	30	24	
23	16	10	
26	19	13	
29	22	16	
33	26	20	
34	27	21	
33	26	20	
32	25	19	
30	23	17	
21	14	8	
23	16	10	
26	19	13	
29	22	16	
30	23	17	
28	21	15	
26	19	13	
25	17	14	
28	20	18	
27	19	17	
26	18	16	
26	18	15	
27	19	17	
28	20	17	
30	23	17	
32	25	19	
23	16	8	
28	21	13	
34	27	19	
36	29	19	
34	27	17	
32	25	15	
32	25	15	
34	27	17	
37	28	21	
35	26	21	
32	21	17	
28	19	12	
28	17	11	
27	18	11	
30	20	11	
30	21	12	
33	23	13	
47	39	28	
65	55	45	
70	62	49	
65	55	43	
57	49	36	
56	46	34	
57	49	38	
52	45	37	
46	39	33	
39	32	26	
35	28	22	
35	28	22	
35	28	22	
33	26	20	
31	24	18	
34	27	21	
33	26	20	
31	24	18	
29	22	16	
28	21	15	
28	21	15	
28	21	15	
29	22	16	
30	21	16	
30	21	16	
30	21	16	
29	20	15	
28	19	14	
24	17	11	
21	14	8	
19	12	6	
23	16	10	
22	15	9	
21	14	8	
18	13	7	
21	14	8	
20	15	9	
21	16	10	
23	18	12	
27	20	14	
28	21	15	
28	20	17	
28	21	15	
27	19	16	
25	18	12	
23	15	12	
21	14	8	
20	12	9	
21	14	8	
23	15	12	
