63	162	203	
64	163	204	
64	163	204	
71	170	211	
70	169	210	
67	166	207	
65	164	205	
65	164	205	
66	165	206	
68	167	208	
70	169	211	
56	156	205	
55	157	206	
53	158	206	
54	160	208	
56	162	212	
57	167	216	
60	170	221	
59	173	223	
57	173	224	
54	174	224	
55	175	227	
53	177	228	
55	179	231	
57	183	234	
58	185	238	
59	186	239	
59	189	241	
58	188	240	
55	186	238	
53	184	236	
52	186	237	
54	188	239	
55	191	241	
57	193	243	
47	185	234	
47	187	236	
49	189	238	
51	193	241	
51	193	241	
50	192	240	
46	191	238	
47	189	239	
47	186	243	
51	187	247	
52	191	250	
54	193	252	
54	194	253	
53	193	252	
50	193	251	
48	191	249	
50	195	252	
50	195	252	
49	195	252	
49	195	252	
47	196	252	
47	196	252	
46	197	252	
46	197	252	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
45	199	253	
44	198	252	
44	198	252	
43	197	251	
42	196	250	
41	196	250	
40	200	252	
39	200	252	
39	200	252	
39	200	252	
39	200	252	
39	200	252	
39	200	252	
39	200	252	
41	202	254	
41	202	254	
41	202	254	
41	202	254	
41	202	254	
41	202	254	
41	202	254	
41	202	254	
41	202	255	
42	203	255	
43	204	255	
44	205	255	
42	203	255	
38	199	254	
34	195	250	
31	192	247	
31	192	247	
32	193	248	
32	193	248	
33	194	249	
34	195	250	
34	195	250	
35	196	251	
35	196	251	
36	192	249	
37	193	250	
37	193	250	
38	194	251	
39	195	252	
39	195	252	
40	196	253	
40	196	253	
40	196	253	
37	193	250	
34	190	247	
30	186	243	
27	183	240	
25	181	238	
24	180	237	
26	179	237	
29	175	235	
31	173	235	
30	172	234	
29	171	233	
29	171	233	
28	170	232	
27	169	231	
27	169	231	
25	167	229	
25	167	229	
25	167	229	
25	167	229	
25	167	229	
25	167	229	
25	167	229	
25	167	229	
27	169	231	
27	169	231	
26	168	230	
25	167	229	
25	167	229	
24	166	228	
23	165	227	
23	165	227	
21	163	225	
21	163	225	
21	163	225	
21	163	225	
21	163	225	
21	163	225	
21	163	225	
23	163	224	
26	162	224	
27	161	222	
26	160	221	
25	159	220	
25	159	220	
24	158	219	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
22	152	214	
22	152	214	
22	152	214	
22	152	214	
22	152	214	
22	152	214	
22	152	214	
22	152	214	
20	150	212	
20	150	212	
20	150	212	
20	150	212	
20	150	212	
20	150	212	
20	150	212	
20	150	212	
19	147	210	
19	147	210	
19	147	210	
19	147	210	
19	147	210	
19	147	210	
19	147	210	
19	147	210	
17	145	208	
18	146	209	
18	146	209	
19	147	210	
20	148	211	
20	148	211	
21	149	212	
21	149	210	
23	151	212	
23	152	210	
23	152	210	
23	152	210	
23	152	210	
23	152	210	
23	152	210	
23	152	210	
19	148	206	
19	148	206	
19	148	206	
19	148	206	
19	148	206	
19	148	206	
19	148	206	
19	148	206	
22	151	209	
22	151	209	
21	150	208	
21	150	208	
20	149	207	
19	148	206	
19	148	206	
18	147	205	
20	149	207	
20	149	207	
20	149	207	
20	149	207	
20	149	207	
20	149	207	
20	149	207	
20	149	207	
19	148	206	
19	148	206	
19	148	206	
19	148	206	
19	148	206	
19	148	206	
19	148	206	
19	148	206	
21	150	208	
20	149	207	
19	148	206	
18	147	205	
18	147	205	
19	148	206	
20	149	207	
21	150	208	
17	146	204	
18	147	205	
19	148	206	
20	149	207	
22	151	209	
24	153	211	
25	154	212	
26	155	213	
23	152	210	
23	152	210	
22	151	209	
22	151	209	
21	150	208	
20	149	207	
20	149	207	
21	147	206	
25	145	206	
26	144	206	
25	143	205	
25	143	205	
24	142	204	
23	141	203	
23	141	203	
22	140	202	
26	144	206	
26	144	206	
25	143	205	
24	142	204	
24	142	204	
23	141	203	
22	140	202	
22	140	201	
25	139	201	
25	139	199	
25	139	199	
25	139	199	
25	139	199	
25	139	199	
25	139	199	
25	139	199	
25	139	199	
24	138	198	
23	137	197	
22	136	196	
20	134	194	
19	133	193	
18	132	192	
17	132	189	
19	134	191	
69	167	206	
70	168	207	
70	168	207	
69	167	206	
67	165	204	
66	164	203	
65	163	202	
67	165	204	
70	168	207	
73	171	210	
75	174	215	
66	166	215	
64	166	215	
61	166	214	
60	166	214	
60	166	216	
59	169	218	
60	170	221	
59	173	223	
58	174	225	
55	175	225	
55	175	227	
54	178	229	
57	181	233	
59	185	236	
61	188	241	
61	191	243	
59	190	242	
55	189	240	
53	187	240	
50	186	236	
50	186	238	
51	189	238	
53	190	242	
53	193	242	
42	182	233	
43	185	233	
46	188	238	
47	192	239	
48	192	242	
47	193	240	
45	191	240	
44	188	240	
47	186	243	
51	187	247	
52	191	250	
55	194	253	
55	195	254	
53	193	252	
49	192	250	
48	191	249	
50	195	252	
50	195	252	
49	195	252	
49	195	252	
47	196	252	
47	196	252	
46	197	252	
46	197	252	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
46	200	254	
45	199	253	
44	198	252	
44	198	252	
43	197	251	
42	196	250	
41	196	250	
40	200	252	
39	200	252	
39	200	252	
39	200	252	
39	200	252	
39	200	252	
39	200	252	
39	200	252	
41	202	254	
41	202	254	
41	202	254	
41	202	254	
41	202	254	
41	202	254	
41	202	254	
41	202	254	
39	200	255	
41	202	255	
42	203	255	
43	204	255	
41	202	255	
38	199	254	
34	195	250	
32	193	248	
31	192	247	
31	192	247	
32	193	248	
33	194	249	
33	194	249	
34	195	250	
35	196	251	
35	196	251	
36	192	249	
36	192	249	
37	193	250	
38	194	251	
38	194	251	
39	195	252	
40	196	253	
40	196	253	
39	195	252	
37	193	250	
34	190	247	
30	186	243	
27	183	240	
25	181	238	
24	180	237	
26	179	237	
29	175	235	
31	173	235	
30	172	234	
29	171	233	
29	171	233	
28	170	232	
27	169	231	
27	169	231	
25	167	229	
25	167	229	
25	167	229	
25	167	229	
25	167	229	
25	167	229	
25	167	229	
25	167	229	
27	169	231	
27	169	231	
26	168	230	
25	167	229	
25	167	229	
24	166	228	
23	165	227	
23	165	227	
21	163	225	
21	163	225	
21	163	225	
21	163	225	
21	163	225	
21	163	225	
21	163	225	
23	163	224	
26	162	224	
27	161	222	
26	160	221	
25	159	220	
25	159	220	
24	158	219	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
23	157	218	
22	152	214	
22	152	214	
22	152	214	
22	152	214	
22	152	214	
22	152	214	
22	152	214	
22	152	214	
20	150	212	
20	150	212	
20	150	212	
20	150	212	
20	150	212	
20	150	212	
20	150	212	
20	150	212	
19	147	210	
19	147	210	
21	146	210	
19	147	210	
21	146	210	
19	147	210	
21	146	210	
19	147	210	
19	144	208	
17	145	208	
20	145	209	
19	147	210	
21	146	210	
20	148	211	
23	148	212	
21	149	210	
25	151	212	
23	152	210	
25	151	210	
23	152	210	
25	151	210	
23	152	210	
25	151	210	
23	152	210	
21	147	206	
19	148	206	
21	147	206	
19	148	206	
21	147	206	
19	148	206	
21	147	206	
19	148	206	
25	151	210	
23	152	210	
24	150	209	
22	151	209	
23	149	208	
20	149	207	
22	148	207	
19	148	206	
23	149	208	
21	150	208	
23	149	208	
21	150	208	
23	149	208	
21	150	208	
23	149	208	
21	150	208	
21	147	206	
19	148	206	
21	147	206	
19	148	206	
21	147	206	
19	148	206	
21	147	206	
19	148	206	
22	148	207	
20	149	207	
20	146	205	
17	146	204	
19	145	204	
18	147	205	
22	148	207	
20	149	207	
18	144	203	
17	146	204	
20	146	205	
20	149	207	
24	150	209	
24	153	211	
27	153	212	
26	155	213	
25	151	210	
23	152	210	
24	150	209	
21	150	208	
23	149	208	
20	149	207	
21	147	206	
22	146	206	
25	145	206	
26	144	206	
25	143	205	
24	142	204	
24	142	204	
23	141	203	
22	140	202	
22	140	202	
26	144	206	
26	144	206	
25	143	205	
24	142	204	
24	142	204	
23	141	203	
22	140	202	
22	140	201	
25	139	201	
25	139	199	
25	139	199	
25	139	199	
25	139	199	
25	139	199	
25	139	199	
25	139	199	
