85	69	82	
70	56	69	
51	37	52	
36	23	40	
26	17	34	
26	17	36	
25	17	38	
25	17	38	
34	25	44	
43	32	49	
50	38	52	
51	35	46	
51	31	40	
61	38	44	
83	56	61	
101	74	79	
96	73	81	
99	78	85	
101	80	87	
99	80	82	
98	79	81	
100	86	83	
110	99	95	
118	111	103	
91	83	80	
78	74	71	
65	61	60	
52	52	54	
43	42	48	
33	33	43	
24	26	38	
24	23	37	
47	42	62	
49	41	62	
47	39	60	
46	38	59	
44	37	55	
43	36	54	
42	35	51	
42	35	51	
46	40	54	
43	37	51	
39	33	45	
33	27	39	
28	22	32	
26	20	30	
27	22	29	
29	24	31	
47	37	48	
48	38	49	
47	37	48	
44	34	45	
43	33	44	
44	34	45	
44	34	45	
42	32	43	
48	38	49	
47	37	48	
47	37	48	
49	39	50	
54	44	55	
61	51	62	
68	58	69	
73	63	74	
66	52	65	
57	43	56	
42	28	41	
29	15	28	
24	10	23	
29	15	28	
39	25	38	
47	33	46	
38	24	37	
39	25	38	
42	28	41	
48	34	47	
54	40	53	
57	43	56	
56	42	55	
53	41	53	
45	37	48	
39	33	43	
35	29	39	
37	31	41	
43	37	47	
44	38	48	
38	32	42	
31	25	35	
25	19	29	
30	24	34	
33	27	37	
29	23	33	
21	15	25	
18	12	22	
22	16	26	
27	21	31	
29	23	33	
34	28	38	
39	33	43	
43	37	47	
42	36	46	
37	31	41	
30	24	34	
26	20	30	
35	29	39	
27	21	31	
23	17	27	
24	18	28	
21	15	25	
17	11	21	
23	17	27	
35	27	38	
50	38	50	
51	39	51	
46	36	47	
33	25	36	
20	14	24	
13	12	20	
19	19	27	
27	27	35	
25	25	33	
30	30	38	
36	35	43	
38	35	44	
39	31	42	
39	29	40	
40	28	40	
41	29	41	
54	46	57	
30	24	34	
16	10	20	
25	19	29	
40	34	44	
40	34	44	
30	24	34	
22	16	26	
21	15	25	
19	13	23	
18	12	22	
23	17	27	
30	24	34	
36	30	40	
38	32	42	
36	33	40	
49	48	53	
35	36	40	
23	22	27	
19	18	23	
24	22	27	
26	24	29	
24	19	25	
18	13	19	
21	14	21	
37	30	37	
52	42	50	
45	35	43	
28	17	25	
20	9	17	
31	18	27	
45	32	39	
41	29	31	
51	39	39	
57	45	45	
48	36	36	
33	21	21	
32	20	20	
49	37	37	
69	57	57	
90	78	78	
84	72	72	
64	52	52	
38	26	26	
22	10	10	
22	10	10	
27	15	15	
29	19	18	
31	22	23	
30	24	24	
33	27	27	
36	30	30	
36	32	33	
33	29	30	
24	22	27	
18	17	22	
15	14	20	
7	8	13	
0	1	8	
0	0	7	
0	4	13	
6	10	19	
9	13	22	
9	14	20	
7	8	13	
5	6	10	
3	4	8	
4	5	9	
9	8	13	
15	14	19	
26	21	27	
30	25	31	
13	6	13	
25	18	25	
32	22	30	
28	18	26	
36	25	33	
48	37	45	
47	36	44	
34	23	31	
24	14	22	
20	10	18	
19	9	17	
23	13	21	
26	16	24	
25	15	23	
22	12	20	
20	10	18	
24	14	22	
19	9	17	
14	4	12	
14	4	12	
19	9	17	
26	16	24	
32	22	30	
35	26	31	
37	26	32	
37	26	30	
36	25	29	
35	24	28	
30	21	24	
26	17	20	
19	13	15	
16	12	13	
23	19	20	
22	20	21	
17	15	16	
7	7	7	
7	7	7	
13	15	14	
13	15	14	
7	7	7	
12	10	11	
13	9	10	
13	9	10	
17	13	14	
21	17	18	
23	19	20	
20	16	17	
17	13	14	
12	8	9	
12	8	9	
14	10	11	
21	17	18	
28	24	25	
30	26	27	
26	22	23	
20	18	19	
20	20	20	
21	21	21	
20	20	20	
15	15	15	
9	9	9	
4	4	4	
4	4	4	
6	6	6	
7	7	7	
7	7	7	
9	9	9	
13	13	13	
17	17	17	
16	16	16	
11	11	11	
6	6	6	
7	5	6	
11	7	8	
14	10	11	
17	13	14	
19	15	16	
19	15	16	
19	15	16	
18	14	15	
27	23	24	
22	18	19	
15	11	12	
12	8	9	
12	8	9	
12	8	9	
9	5	6	
7	3	4	
4	0	1	
8	4	5	
10	6	7	
6	2	3	
3	0	0	
3	0	0	
11	7	8	
19	15	16	
16	12	13	
17	13	14	
19	15	16	
22	18	19	
75	61	76	
62	48	63	
45	33	47	
31	20	36	
25	16	33	
25	18	36	
28	20	41	
29	21	42	
35	26	45	
43	32	48	
51	37	50	
54	37	47	
58	37	44	
72	47	51	
94	65	69	
108	82	85	
96	73	81	
91	70	77	
88	67	74	
92	73	75	
100	81	83	
103	89	86	
100	89	85	
95	88	80	
90	82	79	
84	80	77	
75	71	70	
58	58	60	
48	47	53	
44	44	54	
43	45	57	
45	44	58	
44	39	59	
42	34	55	
37	29	50	
32	24	45	
31	24	42	
34	27	45	
38	31	47	
41	34	50	
39	33	47	
36	30	44	
32	26	38	
29	23	35	
30	24	34	
31	25	35	
32	27	34	
33	28	35	
45	35	46	
44	34	45	
45	35	46	
48	38	49	
49	39	50	
48	38	49	
48	38	49	
50	40	51	
63	53	64	
63	53	64	
62	52	63	
60	50	61	
58	48	59	
55	45	56	
52	42	53	
50	40	51	
46	32	45	
41	27	40	
34	20	33	
30	16	29	
32	18	31	
38	24	37	
45	31	44	
50	36	49	
51	37	50	
47	33	46	
43	29	42	
43	29	42	
45	31	44	
44	30	43	
38	24	37	
32	20	32	
38	30	41	
33	27	37	
29	23	33	
31	25	35	
36	30	40	
36	30	40	
28	22	32	
20	14	24	
28	22	32	
30	24	34	
30	24	34	
24	18	28	
17	11	21	
18	12	22	
28	22	32	
37	31	41	
39	33	43	
44	38	48	
51	45	55	
56	50	60	
55	49	59	
49	43	53	
41	35	45	
36	30	40	
43	37	47	
35	29	39	
30	24	34	
27	21	31	
20	14	24	
14	8	18	
21	15	25	
34	26	37	
56	44	58	
53	41	55	
44	33	47	
28	22	34	
15	12	23	
13	11	22	
20	20	30	
26	29	38	
29	32	41	
